Customer_ID,Age,Gender,Marital_Status,Education_Level,Region,District/Location,Occupation,Monthly_Income,Savings_Balance,Loan_Amount,Loan_Term_Months,Loan_Purpose,Collateral_Type,Guarantor_Relationship,Dependents,Business_Experience_Years,Past_Defaults,Previous_Loans,Credit_History_Length,Employment_Status,House_Ownership,Loan_to_Income_Ratio,Savings_to_Income_Ratio,Debt_to_Income_Ratio,Credit_Score_Internal,Late_Payments_PastYear,Other_Debts,Mobile_Money_Transactions,Bank_Account,Financial_Literacy_Level,Community_Reputation,Loan_Officer_ID,Branch_ID,Application_Channel,Seasonality_Factor,Missed_Meetings,Default_Status
CUST-000097,34,Male,Married,JHS,Ashanti,Ahafo Ano North,Artisan,2201,357.0,14116,24,Transport,None,None,3,8,0,Yes,4.0,Self-Employed,Own,6.41,0.16,6.41,652,2,0,452,Yes,Medium,Good,LO_056,Accra-01,Mobile,0.73,0,No
CUST-000098,54,Male,Married,JHS,Ashanti,Asokore Mampong,Transport Operator,5095,189.0,32324,36,Transport,Livestock,None,3,20,0,No,6.0,Self-Employed,Family,6.34,0.04,6.34,635,6,0,0,No,Medium,Average,LO_029,Kumasi-02,Mobile,0.73,0,Yes
CUST-000099,41,Female,Married,Tertiary,Eastern,Akyemansa,Teacher,2979,2008.0,13682,12,Transport,None,None,1,7,0,Yes,7.0,Salaried,Rent,4.59,0.67,5.38,740,0,2344,4277,No,Medium,Good,LO_034,Koforidua-06,Walk-in,0.8,2,No
CUST-000100,31,Female,Married,JHS,Greater Accra,Ga South,Trader,4145,1669.0,531,12,Education,Guarantor,Friend,3,7,0,No,4.0,Self-Employed,Rent,0.13,0.4,0.13,761,0,0,5000,Yes,Medium,Good,LO_040,Kumasi-02,Walk-in,1.08,0,No
CUST-000101,31,Female,Married,Tertiary,Central,Twifo-Atii,Teacher,2027,157.0,14963,12,Transport,None,Parent,1,5,1,No,7.0,Salaried,Family,7.38,0.08,7.38,573,3,0,1212,Yes,High,Poor,LO_045,Bolga-08,Walk-in,0.76,1,Yes
CUST-000102,36,Female,Married,JHS,Northern,Tamale Metro,Artisan,2355,982.0,10070,12,Others,Guarantor,Friend,3,9,0,No,5.0,Self-Employed,Family,4.28,0.42,5.24,682,0,2281,0,Yes,Medium,Good,LO_034,Kumasi-02,Agent,0.86,1,No
CUST-000103,43,Female,Married,SHS,Eastern,Abuakwa North,Transport Operator,3593,2199.0,16794,24,Transport,Land,Spouse,2,16,0,No,0.0,Self-Employed,Rent,4.67,0.61,5.83,710,1,4163,0,Yes,Medium,Good,LO_021,Accra-01,Walk-in,0.99,0,No
CUST-000104,28,Male,Married,JHS,Ashanti,Asokore Mampong,Trader,154,50.0,500,12,Education,Guarantor,Parent,3,0,1,Yes,4.0,Unemployed,Rent,3.25,0.32,3.25,589,2,0,231,Yes,Low,Average,LO_003,Accra-01,Walk-in,0.96,1,Yes
CUST-000105,31,Female,Single,JHS,Greater Accra,Ledzokuku-Krowor,Transport Operator,1496,50.0,2467,12,Transport,Guarantor,Sibling,0,2,0,No,9.0,Self-Employed,Family,1.65,0.03,2.31,742,0,987,1577,Yes,Low,Good,LO_003,Accra-01,Mobile,1.09,0,No
CUST-000106,27,Female,Married,Tertiary,Northern,Tamale Metro,Civil Servant,2306,375.0,16657,24,Trading,Guarantor,Friend,1,5,0,Yes,6.0,Salaried,Own,7.22,0.16,7.73,609,6,1159,2524,No,High,Average,LO_006,CapeCoast-07,Agent,0.9,0,Yes
CUST-000107,55,Female,Married,Primary,Central,Twifo-Atii,Trader,1283,718.0,8315,6,Farming,Guarantor,Spouse,2,20,0,Yes,5.0,Salaried,Own,6.48,0.56,6.48,657,2,0,2150,Yes,High,Good,LO_012,Bolga-08,Walk-in,1.06,0,No
CUST-000108,52,Male,Married,JHS,Volta,Ho Municipal,Farmer,197,50.0,500,6,Farming,None,None,1,15,0,Yes,3.0,Self-Employed,Rent,2.54,0.25,3.16,657,1,122,12,No,Low,Good,LO_059,Kumasi-02,Mobile,1.2,0,No
CUST-000109,24,Male,Single,SHS,Central,Cape Coast,Trader,3462,2201.0,8821,6,Others,None,None,4,3,0,No,,Self-Employed,Rent,2.55,0.64,2.66,744,0,371,5000,No,Medium,Good,LO_027,Ho-04,Mobile,0.87,0,No
CUST-000110,32,Male,Widowed,Primary,Upper East,Bawku,Farmer,253,32.0,551,12,Farming,Guarantor,Friend,0,10,0,Yes,5.0,Self-Employed,Own,2.18,0.13,2.18,675,1,0,307,Yes,Medium,Good,LO_030,Kumasi-02,Walk-in,1.14,0,No
CUST-000111,54,Male,Single,JHS,Upper East,Talensi,Farmer,561,390.0,2365,12,Farming,None,None,0,14,0,No,5.0,Self-Employed,Family,4.22,0.7,4.96,690,1,415,598,Yes,Medium,Good,LO_032,Tamale-03,Walk-in,1.31,0,No
CUST-000112,56,Female,Married,SHS,Central,Komenda-Edina-Eguafo-Abirem,Civil Servant,4636,50.0,9101,12,Trading,Land,None,4,17,2,Yes,1.0,Salaried,Own,1.96,0.01,4.07,530,5,9787,3131,No,High,Poor,LO_016,Sekondi-05,Walk-in,1.17,2,No
CUST-000113,24,Male,Single,Primary,Upper East,Talensi,Farmer,98,50.0,500,6,Education,Land,None,1,0,0,No,,Unemployed,Own,5.1,0.51,5.95,652,1,83,24,Yes,Low,Good,LO_013,Koforidua-06,Walk-in,0.96,1,Yes
CUST-000114,69,Male,Married,Primary,Central,Cape Coast,Artisan,1042,751.0,3321,6,Education,None,None,1,20,0,Yes,3.0,Self-Employed,Own,3.19,0.72,3.19,673,2,0,911,Yes,Medium,Average,LO_019,Accra-01,Referral,0.89,2,No
CUST-000115,52,Male,Married,SHS,Ashanti,Ejisu,Transport Operator,4899,1762.0,500,6,Transport,None,None,4,19,0,No,1.0,Self-Employed,Own,0.1,0.36,0.1,737,0,0,292,Yes,Medium,Good,LO_050,Kumasi-02,Agent,1.04,0,No
CUST-000116,30,Female,Married,Primary,Ashanti,Ahafo Ano North,Transport Operator,2113,1292.0,3805,12,Housing,Land,None,1,5,0,Yes,5.0,Salaried,Family,1.8,0.61,4.22,688,3,5108,464,Yes,Low,Good,LO_022,Accra-01,Walk-in,0.76,0,No
CUST-000117,44,Female,Married,Tertiary,Upper East,Bawku,Trader,348,50.0,500,6,Education,None,None,4,0,0,No,4.0,Unemployed,Family,1.44,0.14,1.68,678,0,83,0,No,Medium,Good,LO_022,Accra-01,Walk-in,1.03,3,No
CUST-000118,40,Male,Married,Primary,Northern,Tamale Metro,Artisan,4226,1364.0,6674,12,Others,Guarantor,Friend,1,9,1,Yes,8.0,Salaried,Rent,1.58,0.32,2.24,574,7,2772,0,No,Low,Poor,LO_007,Koforidua-06,Agent,1.04,0,No
CUST-000119,40,Male,Married,JHS,Northern,Tamale Metro,Farmer,697,50.0,1316,6,Education,Land,None,3,0,1,Yes,6.0,Unemployed,Own,1.89,0.07,1.91,582,1,17,991,Yes,Medium,Average,LO_018,Koforidua-06,Walk-in,1.1,0,No
CUST-000120,41,Male,Married,None,Eastern,Koforidua,Trader,9931,2404.0,46306,36,Housing,Guarantor,Friend,1,14,1,Yes,4.0,Salaried,Rent,4.66,0.24,4.66,708,3,0,0,No,Low,Good,LO_059,Koforidua-06,Walk-in,1.03,1,Yes
CUST-000121,30,Male,Single,JHS,Northern,Yendi,Transport Operator,1229,266.0,3915,12,Trading,Land,None,1,7,0,No,0.0,Self-Employed,Own,3.19,0.22,3.39,629,2,251,489,No,Medium,Average,LO_044,Kumasi-02,Agent,0.72,0,No
CUST-000122,37,Male,Married,Tertiary,Upper East,Bongo,Trader,694,50.0,2081,12,Education,Guarantor,Spouse,1,0,0,No,3.0,Unemployed,Rent,3.0,0.07,4.22,670,0,846,0,No,High,Good,LO_060,Tamale-03,Walk-in,0.74,0,No
CUST-000123,44,Female,Divorced,JHS,Central,Cape Coast,Trader,1252,390.0,1820,6,Others,None,None,1,10,0,No,1.0,Self-Employed,Rent,1.45,0.31,1.45,653,2,0,0,No,Medium,Average,LO_056,Koforidua-06,Mobile,0.85,0,No
CUST-000124,69,Male,Single,SHS,Volta,Ho Municipal,Transport Operator,3339,1237.0,3408,12,Transport,None,None,2,21,0,Yes,2.0,Self-Employed,Rent,1.02,0.37,1.95,737,0,3088,0,No,Low,Good,LO_019,Accra-01,Agent,0.92,0,No
CUST-000125,30,Male,Single,SHS,Volta,Hohoe,Trader,5916,3197.0,36394,36,Others,Vehicle,None,0,5,0,Yes,8.0,Salaried,Own,6.15,0.54,7.64,769,0,8790,906,No,Medium,Good,LO_038,Ho-04,Mobile,0.82,0,No
CUST-000126,33,Female,Married,JHS,Northern,Savelugu,Trader,2884,226.0,500,3,Farming,None,None,1,9,0,Yes,5.0,Self-Employed,Family,0.17,0.08,0.17,685,4,0,1956,No,Medium,Average,LO_037,Tamale-03,Walk-in,1.14,2,No
CUST-000127,22,Male,Single,None,Upper East,Bawku,Trader,3386,337.0,9829,6,Others,Guarantor,Friend,0,0,0,Yes,4.0,Salaried,Rent,2.9,0.1,3.4,729,1,1678,2490,No,Low,Good,LO_045,Bolga-08,Mobile,0.73,0,No
CUST-000128,35,Female,Married,Primary,Volta,Hohoe,Fisherman,3741,220.0,5162,12,Farming,Guarantor,Friend,3,9,0,No,6.0,Salaried,Own,1.38,0.06,1.68,767,0,1132,1269,Yes,High,Average,LO_040,Accra-01,Walk-in,1.18,0,No
CUST-000129,24,Male,Divorced,SHS,Volta,Ho Municipal,Trader,4714,448.0,11312,24,Trading,Guarantor,Sibling,1,1,0,No,,Salaried,Rent,2.4,0.1,2.4,673,4,0,5000,Yes,Medium,Average,LO_034,Kumasi-02,Agent,1.03,0,No
CUST-000130,41,Female,Married,Primary,Volta,North Tongu,Trader,1658,564.0,11726,24,Transport,Guarantor,Sibling,3,15,2,No,5.0,Salaried,Own,7.07,0.34,7.07,488,3,0,1358,No,Medium,Poor,LO_018,Ho-04,Walk-in,1.1,3,Yes
CUST-000131,44,Female,Widowed,JHS,Ashanti,Ahafo Ano North,Artisan,2871,808.0,12776,12,Others,None,None,1,10,0,No,4.0,Salaried,Own,4.45,0.28,4.7,705,3,731,2374,No,Medium,Good,LO_034,CapeCoast-07,Mobile,0.72,1,No
CUST-000132,59,Female,Widowed,JHS,Ashanti,Ejisu,Transport Operator,4447,772.0,23606,24,Education,Land,Sibling,0,28,0,Yes,4.0,Salaried,Own,5.31,0.17,6.51,678,2,5341,1554,No,Medium,Good,LO_045,Kumasi-02,Agent,1.06,0,No
CUST-000133,43,Male,Married,SHS,Greater Accra,Ledzokuku-Krowor,Transport Operator,5151,789.0,37896,36,Farming,Land,Sibling,3,9,0,Yes,5.0,Salaried,Own,7.36,0.15,8.6,756,0,6395,5000,No,Low,Good,LO_028,Kumasi-02,Walk-in,0.95,1,No
CUST-000134,70,Male,Divorced,JHS,Central,Twifo-Atii,Artisan,1765,51.0,6789,12,Trading,None,None,1,26,0,Yes,4.0,Self-Employed,Family,3.85,0.03,3.85,705,0,0,1193,No,Medium,Good,LO_037,Kumasi-02,Agent,1.08,0,No
CUST-000135,32,Male,Single,Tertiary,Central,Cape Coast,Teacher,3249,180.0,12654,12,Transport,Land,Sibling,2,4,1,Yes,8.0,Salaried,Family,3.89,0.06,4.42,614,2,1710,1707,No,High,Average,LO_003,Bolga-08,Mobile,1.06,0,Yes
CUST-000136,47,Female,Married,JHS,Central,Assin North,Transport Operator,6255,1997.0,24226,24,Transport,Vehicle,None,1,13,0,Yes,5.0,Self-Employed,Family,3.87,0.32,4.42,760,2,3394,5000,No,High,Good,LO_041,Bolga-08,Mobile,1.12,0,No
CUST-000137,37,Female,Married,SHS,Central,Twifo-Atii,Trader,1668,119.0,500,6,Education,Guarantor,Friend,3,6,0,No,3.0,Self-Employed,Own,0.3,0.07,1.04,693,0,1237,1581,Yes,Medium,Good,LO_040,Kumasi-02,Mobile,0.84,2,No
CUST-000138,38,Male,Single,Tertiary,Greater Accra,Tema,Trader,50,50.0,500,6,Education,Land,None,0,0,0,Yes,2.0,Casual,Own,10.0,1.0,11.76,617,3,88,80,No,Medium,Good,LO_052,Koforidua-06,Agent,1.04,0,Yes
CUST-000139,36,Male,Divorced,JHS,Ashanti,Asokore Mampong,Trader,5653,55.0,18904,24,Transport,Guarantor,None,1,11,0,No,6.0,Self-Employed,Family,3.34,0.01,3.5,767,0,897,5000,No,Medium,Good,LO_024,Koforidua-06,Agent,1.15,0,No
CUST-000140,35,Male,Married,JHS,Northern,Tamale Metro,Trader,1330,648.0,5465,12,Farming,Guarantor,Parent,3,10,2,Yes,1.0,Self-Employed,Family,4.11,0.49,6.31,481,3,2926,406,Yes,Low,Poor,LO_050,Tamale-03,Mobile,0.93,1,No
CUST-000141,60,Male,Divorced,Primary,Northern,Tamale Metro,Artisan,5708,1843.0,6790,12,Trading,Livestock,None,0,25,1,No,5.0,Salaried,Rent,1.19,0.32,4.69,612,7,20000,5000,Yes,Medium,Average,LO_037,Tamale-03,Walk-in,1.11,0,No
CUST-000142,41,Male,Single,JHS,Upper East,Bolgatanga,Farmer,10738,4322.0,11083,12,Medical,None,None,0,11,0,Yes,3.0,Salaried,Family,1.03,0.4,1.3,821,1,2860,0,Yes,Medium,Good,LO_015,Koforidua-06,Walk-in,0.95,1,No
CUST-000143,26,Male,Single,Tertiary,Central,Cape Coast,Civil Servant,3040,668.0,8710,12,Medical,None,None,0,5,2,Yes,3.0,Salaried,Rent,2.87,0.22,4.51,553,2,4999,0,Yes,High,Poor,LO_034,Accra-01,Agent,1.13,1,Yes
CUST-000144,41,Female,Married,JHS,Volta,Keta,Artisan,1468,140.0,1595,6,Farming,None,None,3,8,0,No,5.0,Self-Employed,Family,1.09,0.1,2.09,713,0,1471,2215,Yes,Medium,Good,LO_050,Accra-01,Agent,0.97,1,No
CUST-000145,44,Female,Married,SHS,Ashanti,Ahafo Ano North,Teacher,4527,219.0,500,12,Housing,Guarantor,None,1,11,0,Yes,3.0,Salaried,Rent,0.11,0.05,0.65,747,0,2447,5000,Yes,Medium,Good,LO_042,Koforidua-06,Walk-in,0.81,1,No
CUST-000146,41,Female,Married,Primary,Northern,Gushegu,Farmer,858,50.0,500,6,Farming,None,None,2,10,0,Yes,5.0,Self-Employed,Rent,0.58,0.06,1.79,705,2,1034,643,No,Low,Good,LO_054,Tamale-03,Walk-in,1.25,0,No
CUST-000147,27,Male,Married,SHS,Greater Accra,Accra Metro,Artisan,1424,50.0,955,12,Trading,Land,None,1,3,0,Yes,5.0,Self-Employed,Rent,0.67,0.04,0.67,690,1,0,0,No,High,Good,LO_011,Koforidua-06,Mobile,1.15,1,No
CUST-000148,38,Female,Married,SHS,Ashanti,Ejisu,Trader,5411,1108.0,40851,24,Education,Guarantor,Friend,1,6,0,No,4.0,Self-Employed,Own,7.55,0.2,9.71,698,2,11691,3838,No,Medium,Good,LO_020,Tamale-03,Walk-in,0.78,1,Yes
CUST-000149,52,Female,Widowed,SHS,Eastern,Abuakwa North,Artisan,1569,654.0,500,3,Education,Vehicle,None,2,20,0,No,2.0,Self-Employed,Family,0.32,0.42,2.79,639,5,3877,0,No,High,Average,LO_027,CapeCoast-07,Walk-in,0.79,0,No
CUST-000150,32,Male,Married,SHS,Central,Twifo-Atii,Civil Servant,7644,450.0,1873,12,Education,None,None,4,4,0,No,1.0,Salaried,Rent,0.25,0.06,2.77,800,0,19309,0,Yes,Medium,Good,LO_037,Sekondi-05,Mobile,1.15,0,No
CUST-000151,43,Female,Married,SHS,Upper East,Talensi,Trader,188,176.0,500,6,Education,Guarantor,Parent,1,0,0,Yes,9.0,Casual,Family,2.66,0.94,2.66,728,0,0,298,No,Low,Good,LO_056,Ho-04,Mobile,0.74,2,No
CUST-000152,54,Male,Married,Primary,Volta,Hohoe,Farmer,726,117.0,1196,6,Education,Guarantor,Parent,0,0,0,Yes,8.0,Casual,Rent,1.65,0.16,2.42,675,0,563,133,Yes,Low,Good,LO_008,Ho-04,Walk-in,1.18,1,No
CUST-000153,25,Male,Single,Tertiary,Central,Cape Coast,Trader,737,699.0,500,6,Education,Guarantor,Parent,0,0,0,No,5.0,Casual,Rent,0.68,0.95,2.55,729,0,1380,71,Yes,Medium,Good,LO_029,Ho-04,Agent,0.98,0,No
CUST-000154,62,Male,Married,JHS,Western,Sekondi-Takoradi,Trader,375,191.0,874,6,Education,Guarantor,Friend,2,0,0,Yes,4.0,Casual,Own,2.33,0.51,3.6,687,0,477,0,No,Low,Good,LO_001,Ho-04,Walk-in,0.71,0,No
CUST-000155,29,Male,Married,SHS,Volta,Hohoe,Transport Operator,4387,1653.0,6024,24,Trading,Guarantor,Friend,1,5,0,Yes,2.0,Self-Employed,Rent,1.37,0.38,1.87,735,0,2165,4562,No,Medium,Good,LO_016,Kumasi-02,Mobile,1.11,0,No
CUST-000156,46,Female,Married,Primary,Ashanti,Asokore Mampong,Trader,5884,394.0,34447,36,Trading,Land,Friend,3,10,1,Yes,1.0,Salaried,Own,5.85,0.07,5.89,616,5,214,828,Yes,Low,Average,LO_044,CapeCoast-07,Mobile,1.12,0,No
CUST-000157,22,Male,Single,SHS,Greater Accra,Tema,Trader,944,50.0,8581,12,Education,Guarantor,Friend,2,1,2,Yes,1.0,Self-Employed,Own,9.09,0.05,11.5,388,3,2274,1577,No,Medium,Poor,LO_019,Koforidua-06,Agent,1.14,1,Yes
CUST-000158,57,Male,Married,JHS,Upper East,Talensi,Trader,3015,227.0,11735,12,Medical,Guarantor,Friend,0,22,0,Yes,3.0,Salaried,Rent,3.89,0.08,5.26,667,2,4114,3014,Yes,Low,Good,LO_029,Kumasi-02,Walk-in,0.94,0,No
CUST-000159,30,Male,Single,Primary,Central,Assin North,Artisan,897,50.0,509,3,Education,None,None,0,7,0,No,2.0,Self-Employed,Own,0.57,0.06,0.57,683,3,0,323,No,Medium,Average,LO_014,Ho-04,Agent,0.71,1,Yes
CUST-000160,27,Female,Married,JHS,Greater Accra,Accra Metro,Transport Operator,4385,757.0,19906,24,Trading,None,Spouse,3,5,0,No,11.0,Self-Employed,Rent,4.54,0.17,6.4,738,2,8139,0,Yes,Medium,Good,LO_055,Kumasi-02,Agent,0.96,0,Yes
CUST-000161,58,Male,Single,SHS,Ashanti,Ahafo Ano North,Transport Operator,5226,3016.0,30534,36,Transport,Guarantor,Spouse,1,19,0,Yes,1.0,Self-Employed,Own,5.84,0.58,5.84,713,1,0,5000,Yes,Low,Good,LO_026,CapeCoast-07,Walk-in,0.75,0,No
CUST-000162,21,Female,Single,JHS,Central,Cape Coast,Trader,138,170.0,500,6,Education,None,None,1,0,0,Yes,3.0,Unemployed,Rent,3.62,1.23,5.09,644,4,203,166,No,Low,Poor,LO_045,Bolga-08,Walk-in,0.93,1,Yes
CUST-000163,37,Female,Married,Primary,Volta,Ho Municipal,Farmer,3366,424.0,6662,12,Medical,None,None,3,5,2,Yes,1.0,Salaried,Rent,1.98,0.13,1.98,589,4,0,0,Yes,Low,Poor,LO_012,CapeCoast-07,Walk-in,0.93,2,Yes
CUST-000164,26,Male,Single,Primary,Ashanti,Ejisu,Transport Operator,5054,1465.0,11689,24,Transport,Livestock,Parent,0,1,1,Yes,10.0,Salaried,Rent,2.31,0.29,2.31,682,0,0,5000,No,Low,Poor,LO_021,Tamale-03,Referral,0.97,1,No
CUST-000165,37,Male,Married,JHS,Central,Assin North,Artisan,648,305.0,1804,6,Trading,Vehicle,None,1,9,0,No,5.0,Self-Employed,Rent,2.78,0.47,2.78,688,1,0,135,No,Medium,Good,LO_045,Accra-01,Walk-in,0.84,1,No
CUST-000166,51,Female,Married,Tertiary,Upper East,Talensi,Trader,674,717.0,500,6,Farming,Guarantor,Parent,2,16,0,Yes,4.0,Self-Employed,Family,0.74,1.06,1.07,729,2,218,0,No,Medium,Good,LO_037,Sekondi-05,Mobile,1.34,0,No
CUST-000167,23,Male,Single,Primary,Ashanti,Ejisu,Artisan,236,50.0,605,6,Education,None,None,1,0,0,Yes,5.0,Casual,Rent,2.56,0.21,2.56,725,0,0,158,No,Low,Good,LO_053,Ho-04,Mobile,0.73,1,No
CUST-000168,41,Male,Divorced,Primary,Central,Cape Coast,Trader,205,50.0,500,3,Education,None,None,2,0,0,Yes,2.0,Unemployed,Rent,2.44,0.24,2.44,648,1,0,0,No,Low,Good,LO_046,CapeCoast-07,Walk-in,1.04,0,No
CUST-000169,46,Female,Married,Primary,Northern,Tamale Metro,Trader,1620,599.0,6405,12,Trading,Livestock,None,2,11,0,Yes,3.0,Salaried,Rent,3.95,0.37,3.95,678,1,0,1312,No,Medium,Good,LO_057,Accra-01,Walk-in,1.06,0,No
CUST-000170,69,Male,Divorced,SHS,Ashanti,Ejisu,Transport Operator,5360,2047.0,13818,24,Others,None,None,1,29,3,Yes,7.0,Self-Employed,Family,2.58,0.38,5.23,501,3,14219,5000,Yes,Medium,Poor,LO_003,Bolga-08,Walk-in,0.71,0,Yes
CUST-000171,47,Male,Married,Primary,Eastern,Akyemansa,Artisan,307,481.0,500,12,Education,Vehicle,None,0,0,3,Yes,6.0,Unemployed,Family,1.63,1.57,2.56,534,1,285,93,No,Low,Poor,LO_003,Kumasi-02,Agent,0.92,1,No
CUST-000172,44,Male,Single,Primary,Greater Accra,Ga South,Trader,4327,1206.0,30646,36,Housing,Land,None,0,12,1,Yes,2.0,Self-Employed,Family,7.08,0.28,7.27,593,2,795,5000,No,Medium,Average,LO_022,Koforidua-06,Agent,1.08,1,Yes
CUST-000173,37,Male,Married,JHS,Ashanti,Ejisu,Trader,4064,1596.0,500,12,Education,None,None,4,10,1,No,4.0,Self-Employed,Own,0.12,0.39,0.12,664,1,0,0,No,Medium,Average,LO_059,Kumasi-02,Mobile,1.05,1,No
CUST-000174,39,Female,Married,None,Volta,Hohoe,Fisherman,2903,978.0,14678,24,Medical,None,None,0,10,0,No,6.0,Salaried,Rent,5.06,0.34,5.06,734,0,0,1387,No,Low,Good,LO_049,CapeCoast-07,Mobile,1.12,0,No
CUST-000175,26,Female,Single,Tertiary,Central,Komenda-Edina-Eguafo-Abirem,Teacher,3266,56.0,25615,12,Trading,Land,None,2,2,0,Yes,8.0,Salaried,Rent,7.84,0.02,10.14,651,2,7495,0,No,High,Average,LO_025,Accra-01,Walk-in,1.16,2,Yes
CUST-000176,37,Female,Single,Primary,Western,Ahanta West,Trader,696,213.0,1475,6,Education,None,None,0,0,0,No,5.0,Unemployed,Rent,2.12,0.31,2.63,695,2,354,0,Yes,Low,Good,LO_014,Koforidua-06,Walk-in,0.99,2,No
CUST-000177,38,Female,Married,None,Central,Assin North,Artisan,843,386.0,500,6,Medical,None,None,1,7,0,No,5.0,Self-Employed,Own,0.59,0.46,1.41,719,0,687,1440,No,Low,Good,LO_029,Sekondi-05,Mobile,0.81,0,No
CUST-000178,42,Male,Married,None,Greater Accra,Ledzokuku-Krowor,Trader,2925,419.0,10637,12,Housing,Guarantor,Friend,0,12,0,No,9.0,Salaried,Rent,3.64,0.14,4.32,747,3,1993,2969,Yes,Medium,Good,LO_035,Accra-01,Agent,1.18,0,Yes
CUST-000179,46,Male,Married,Primary,Central,Twifo-Atii,Artisan,50,356.0,500,3,Education,None,None,5,0,0,Yes,1.0,Unemployed,Rent,10.0,7.12,10.96,617,2,48,0,No,Low,Average,LO_053,CapeCoast-07,Walk-in,0.76,1,Yes
CUST-000180,35,Male,Married,JHS,Ashanti,Ahafo Ano North,Trader,4321,1902.0,4063,24,Housing,Livestock,None,1,11,0,No,4.0,Salaried,Rent,0.94,0.44,0.94,761,0,0,5000,Yes,Medium,Good,LO_018,Tamale-03,Walk-in,0.76,0,No
CUST-000181,32,Male,Married,SHS,Ashanti,Ahafo Ano North,Artisan,953,271.0,3458,12,Education,Land,None,5,5,0,Yes,4.0,Self-Employed,Rent,3.63,0.28,3.63,683,1,0,1809,No,High,Good,LO_031,Accra-01,Referral,0.82,0,Yes
CUST-000182,21,Female,Single,JHS,Volta,Keta,Farmer,461,50.0,803,6,Education,None,None,1,0,0,Yes,4.0,Unemployed,Rent,1.74,0.11,1.74,687,1,0,168,No,Low,Good,LO_013,Tamale-03,Mobile,0.9,0,Yes
CUST-000183,30,Female,Married,SHS,Ashanti,Kumasi Metro,Transport Operator,5272,1622.0,27376,24,Transport,None,None,0,2,1,Yes,2.0,Self-Employed,Family,5.19,0.31,5.19,624,2,0,2077,Yes,High,Average,LO_047,Ho-04,Mobile,0.81,1,No
CUST-000184,45,Male,Married,Primary,Ashanti,Ahafo Ano North,Transport Operator,126,156.0,500,3,Education,None,None,2,0,0,Yes,3.0,Unemployed,Own,3.97,1.24,3.97,664,2,0,0,Yes,Medium,Good,LO_007,Koforidua-06,Mobile,0.88,0,No
CUST-000185,18,Male,Single,SHS,Ashanti,Ejisu,Artisan,722,50.0,5821,6,Transport,Guarantor,Parent,2,0,0,Yes,1.0,Self-Employed,Rent,8.06,0.07,8.54,574,0,347,605,No,High,Average,LO_027,Accra-01,Walk-in,0.71,1,No
CUST-000186,22,Male,Divorced,Primary,Central,Cape Coast,Fisherman,50,50.0,500,6,Education,Guarantor,Parent,1,0,0,Yes,5.0,Casual,Family,10.0,1.0,11.54,573,5,77,0,No,Medium,Average,LO_057,CapeCoast-07,Mobile,1.14,1,No
CUST-000187,44,Male,Divorced,JHS,Upper East,Bawku,Farmer,6367,2218.0,20108,12,Transport,None,None,1,9,0,No,1.0,Salaried,Own,3.16,0.35,4.4,737,3,7894,0,No,Low,Average,LO_020,Tamale-03,Agent,1.03,0,No
CUST-000188,61,Male,Single,SHS,Greater Accra,Ledzokuku-Krowor,Trader,3734,251.0,14057,12,Others,None,None,2,21,0,Yes,5.0,Self-Employed,Own,3.76,0.07,3.76,755,0,0,4159,Yes,Medium,Good,LO_042,Koforidua-06,Mobile,1.17,0,No
CUST-000189,24,Female,Single,JHS,Northern,Savelugu,Trader,946,407.0,500,3,Transport,None,None,1,0,0,Yes,7.0,Salaried,Own,0.53,0.43,2.59,715,1,1946,0,Yes,Low,Good,LO_048,Ho-04,Walk-in,0.92,1,No
CUST-000190,58,Female,Married,JHS,Ashanti,Asokore Mampong,Transport Operator,1529,302.0,11969,12,Housing,None,None,3,22,0,No,3.0,Salaried,Own,7.83,0.2,7.83,647,0,0,2847,Yes,Medium,Good,LO_049,Tamale-03,Agent,0.83,1,No
CUST-000191,42,Female,Married,Primary,Greater Accra,Ledzokuku-Krowor,Trader,3491,166.0,6995,12,Others,Guarantor,Sibling,0,11,0,No,6.0,Salaried,Own,2.0,0.05,2.0,725,2,0,493,No,Medium,Good,LO_023,Koforidua-06,Mobile,0.81,1,Yes
CUST-000192,37,Male,Married,Primary,Western,Ellembelle,Trader,4274,935.0,30198,36,Education,Land,None,3,11,0,No,6.0,Self-Employed,Family,7.07,0.22,7.07,698,0,0,0,Yes,Low,Good,LO_057,Tamale-03,Referral,0.92,0,No
CUST-000193,36,Male,Single,SHS,Greater Accra,Tema,Trader,2331,890.0,500,3,Transport,Vehicle,None,2,11,1,Yes,0.0,Self-Employed,Rent,0.21,0.38,0.21,645,3,0,1146,No,High,Average,LO_017,CapeCoast-07,Agent,0.97,0,Yes
CUST-000194,32,Male,Married,None,Central,Twifo-Atii,Artisan,5712,1928.0,34273,24,Education,Land,None,6,3,1,Yes,2.0,Salaried,Rent,6.0,0.34,6.0,661,2,0,0,No,Low,Poor,LO_011,Accra-01,Walk-in,0.98,0,No
CUST-000195,28,Female,Single,SHS,Western,Jomoro,Transport Operator,3617,850.0,3116,12,Transport,None,None,1,4,3,Yes,0.0,Self-Employed,Own,0.86,0.24,0.86,474,3,0,2004,Yes,Medium,Poor,LO_060,Tamale-03,Agent,1.1,0,Yes
